?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q27825495	Q60576881		Q60576125						
Q27825495	Q60576888		Q60576125						
Q27825495	Q60576893		Q60576125						
Q27825495	Q60576892		Q60576125						
Q27825495	Q60576889		Q60576125						
Q27825495	Q60576883		Q60576125						
Q27825496	Q56285388		Q60576125						
Q27825496	Q60581081		Q60576125						
Q27825496	Q60581063		Q60576125						
Q27825496	Q60581067		Q60576125						
Q27825498	Q60576869		Q60576111						
Q27826860	Q56285388		Q60576065						
Q27826860	Q60576869		Q60576065						
Q27826860	Q60576871		Q60576072						
Q27826860	Q60576888		Q60576072						
Q27826924	Q60576891		Q60576135						
Q27826995	Q60576892		Q60576038						
Q27826995	Q60576897		Q60576038						
Q27826995	Q60576906		Q60576038						
Q27826995	Q60576910		Q60576038						
Q27826998	Q60576865		Q60576038						
Q27827416	Q60576890		Q60576121						
Q27827477	Q60576866		Q60576312						
Q27827477	Q60576869		Q60576312						
Q27827481	Q60581089		Q60576174						
Q27827481	Q60580767		Q60576174						
Q27827481	Q56285388		Q60576174						Q61438982
Q27827528	Q60576668		Q60578274						
Q27827528	Q60576676		Q60578274						
Q27827528	Q56285398		Q60578274						
Q27827528	Q60576692		Q60578274						
Q27827528	Q60576866		Q60578274						
Q27827584	Q56285398		Q60576139						
Q27827585	Q60576891		Q60576139						
Q27841686	Q60576890		Q60576010						
Q27841686	Q60576895		Q60576010						
Q27841686	Q60576894		Q60576010						
Q27841686	Q60576898		Q60576010						
Q27850653	Q60576865		Q60576010						
Q27850653	Q60576871		Q60576010						
Q27850653	Q60576873		Q60576010						
Q27850653	Q60576893		Q60576010						
Q27850653	Q60576889		Q60576010						
Q27850653	Q60576892		Q60576010						
Q27850653	Q60576902		Q60576010						
Q27850653	Q60576898		Q60576010						
Q27850653	Q60576900		Q60576010						
Q27850653	Q60576891		Q60576075						
Q27850653	Q60576890		Q60576075						
Q27850654	Q60576871		Q60576043						
Q27850654	Q60576875		Q60576043						
Q27857576	Q60576885		Q60576111						
Q27857576	Q60576884		Q60576111						
Q27857576	Q60576893		Q60576111						
Q27857576	Q60576895		Q60576111						
Q27857576	Q60576897		Q60576111						
Q27857576	Q60576899		Q60576111						
Q27863827	Q60576885		Q60576060						
Q27863882	Q60576882		Q60578268						
Q27863963	Q60576685		Q60578270						
Q27863963	Q60581118		Q60578270						
Q27863973	Q60576891		Q60578259						
Q27864593	Q60576668		Q60576133						
Q27881216	Q60576871		Q60576086						
Q27881466	Q60576889		Q60576056						
Q27881468	Q60576892		Q60576030						
Q27881468	Q60576895		Q60578252						
Q27881468	Q60576901		Q60578252						
Q27881468	Q60576906		Q60578252						
Q27881468	Q60576907		Q60578252						
Q27881468	Q60576905		Q60578269						
Q27881470	Q60576889		Q60576030						
Q27916909	Q60576876		Q60576144						
Q27916909	Q60576881		Q60576144						
Q27916909	Q60576875		Q60576144						
Q27916909	Q60576890		Q60576144						
Q27925304	Q60576874		Q60576062						
Q27925304	Q60576875		Q60576062						
Q27925305	Q60576882		Q60576017						
Q27925305	Q60576885		Q60576017						
Q27925305	Q60576884		Q60576017						
Q27925305	Q60576893		Q60576017						
Q27925305	Q60576890		Q60576017						
Q27925305	Q60576892		Q60576017						
Q27925305	Q60576903		Q60576017						
Q27925305	Q60576894		Q60576017						
Q27925305	Q60576904		Q60576017						
Q27925305	Q60576899		Q60576017						
Q27925305	Q60576906		Q60576017						
Q27925305	Q60576907		Q60576017						
Q27925305	Q60576908		Q60576017						
Q27925305	Q60576889		Q60576017						Q60618465
Q27958409	Q56285398		Q60576117						
Q27958415	Q60576871		Q60576117						
Q27958420	Q60576883		Q60576117						
Q27958420	Q60576891		Q60576117						
Q27958420	Q60576885		Q60576117						
Q27958421	Q60576879		Q60576117						
Q27958423	Q60576873		Q60576117						
Q27958556	Q60576883		Q60576122						
Q28047976	Q56285355		Q60576100						
Q28047976	Q60581089		Q60576100						
Q28061489	Q60576882		Q60576052						
Q28061489	Q60576889		Q60576052						
Q28061491	Q56285398		Q60576071						
Q28061491	Q60576692		Q60576071						
Q28061491	Q60576869		Q60576071						
Q28061491	Q60576874		Q60576071						
Q28061491	Q60581067		Q60576071						
Q28061491	Q60581114		Q60576071						
Q28061492	Q60576891		Q60576074						
Q28061492	Q60576881		Q60576074						
Q28061492	Q60576875		Q60576074						
Q28061492	Q60576888		Q60576074						
Q28061492	Q60576898		Q60576074						
Q28061493	Q60576891		Q60576075						
Q28061493	Q60576904		Q60576075						
Q28061495	Q60576876		Q60576101						
Q28061495	Q60576883		Q60576156						
Q28061495	Q60576881		Q60576158						
Q28061496	Q60576881		Q60578262						
Q28061496	Q60576894		Q60578262						
Q28061496	Q60576900		Q60578262						
Q28061498	Q60576869		Q60576033						
Q28061673	Q60576885		Q60576070						
Q28061674	Q60576676		Q60576030						
Q28061674	Q60576870		Q60576030						
Q28061674	Q60576865		Q60576030						
Q28061674	Q60576875		Q60576030						
Q28061674	Q60576885		Q60576030						
Q28061676	Q60576882		Q60576051						
Q28061677	Q60576891		Q60576178						
Q28061677	Q60576889		Q60576178						
Q28061677	Q60576894		Q60576178						
Q28061677	Q60576883		Q60576178						
Q28061677	Q60576898		Q60576178						
Q28061882	Q60576869		Q60576017						
Q28061883	Q56285355		Q60578252						
Q28061885	Q60576881		Q60576054						
Q28061885	Q60576875		Q60576054						
Q28061885	Q60576888		Q60576054						
Q28061886	Q56285388		Q60578265						
Q28061886	Q60576685		Q60578265						
Q28061887	Q60576883		Q60576045						
Q28061888	Q56285388		Q60576068						
Q28061888	Q60576676		Q60576068						
Q28061888	Q60581070		Q60576068						
Q28061888	Q60581097		Q60576068						
Q28061888	Q60581105		Q60576068						
Q28061891	Q60576871		Q60576111						
Q28061891	Q60576873		Q60576111						
Q28061892	Q60576881		Q60576108						
Q28061892	Q60576876		Q60576157						
Q28062033	Q56285398		Q60576145						
Q28064904	Q60576685		Q60576063						
Q28064908	Q60576891		Q60576052						
Q28064908	Q60576900		Q60576052						
Q28064910	Q60576871		Q60576052						
Q28064910	Q60576873		Q60576052						
Q28064910	Q60576879		Q60576052						
Q28075593	Q56285388		Q60576080						
Q28080085	Q60576898		Q60576039						
Q28080085	Q60576890		Q60576039						
Q28091644	Q60576889		Q60576017						
Q28091644	Q60576895		Q60576017						
Q28091644	Q60576901		Q60576017						
Q28091644	Q60576897		Q60576017						
Q28091646	Q60576891		Q60576125						
Q28091649	Q60576890		Q60576096						
Q28114744	Q60576698		Q60576149						
Q28114756	Q60576865		Q60576149						
Q28114756	Q60576668		Q60576149						
Q28114756	Q60576872		Q60576149						
Q28114756	Q60576882		Q60576149						
Q28114756	Q60576869		Q60576149						
Q28114757	Q60576897		Q60576144						
Q28114757	Q60576891		Q60576149						
Q28114757	Q60576893		Q60576149						
Q28114757	Q60576889		Q60576149						
Q28114757	Q60576890		Q60576149						
Q28114757	Q60576888		Q60576149						
Q28114757	Q60576892		Q60576149						
Q28114757	Q60576894		Q60576149						
Q28114757	Q60576876		Q60578268						
Q28114762	Q60576889		Q60576130						
Q28114762	Q60576881		Q60576149						
Q28114762	Q60576898		Q60578268						
Q28114763	Q60576698		Q60576149						
Q28114764	Q60576881		Q60576149						
Q28114863	Q60576874		Q60576149						
Q28124133	Q60576888		Q60576149						
Q28124133	Q60576893		Q60576149						
Q28124140	Q60576890		Q60576149						
Q28124140	Q60576892		Q60576149						
Q28130115	Q60576876		Q60576132						
Q28130115	Q60576888		Q60576132						
Q28130115	Q60576893		Q60576132						
Q28130115	Q60576892		Q60576132						
Q28130115	Q60576883		Q60576132						
Q28130115	Q60576894		Q60576132						
Q28130205	Q60576892		Q60576178						
Q28130205	Q60576890		Q60576178						
Q28130280	Q60576865		Q60576033						
Q28130280	Q60576692		Q60576033						
Q28130280	Q60576869		Q60576033						
Q28130293	Q60576882		Q60576141						
Q28130293	Q60576881		Q60576141						
Q28130304	Q60576881		Q60576135						
Q28130318	Q60576692		Q60576174						
Q28130318	Q60580778		Q60576174						
Q28130328	Q60576692		Q60578256						
Q28130328	Q60581114		Q60578256						
Q28131670	Q60576685		Q60576149						
Q28131671	Q60576871		Q60576149						
Q28131671	Q60576867		Q60576149						
Q28131671	Q60576883		Q60576149						
Q28131671	Q60576866		Q60576149						
Q28131671	Q60576874		Q60576149						
Q28131671	Q60576872		Q60576149						
Q28131671	Q60576876		Q60576149						
Q28131671	Q60576875		Q60576149						
Q28131728	Q60576891		Q60576149						
Q28131728	Q60576898		Q60576149						
Q28131734	Q60576865		Q60576149						
Q28150485	Q56285388		Q60576070						
Q28150490	Q56285355		Q60576046						
Q28150490	Q60581105		Q60576046						
Q28150493	Q60576865		Q60578251						
Q28150496	Q60576668		Q60576070						
Q28150496	Q60581097		Q60576070						
Q28150496	Q60580772		Q60576070						
Q28150496	Q60581114		Q60576070						
Q28150496	Q60581118		Q60576070						
Q28150498	Q60576698		Q60578270						
Q28150501	Q60576874		Q60576059						
Q28150503	Q56285388		Q60576141						
Q28150507	Q56285355		Q60576059						
Q28150507	Q56285398		Q60576059						
Q28150507	Q60576692		Q60576059						
Q28150507	Q60576865		Q60576059						
Q28150507	Q60581063		Q60576059						
Q28150507	Q60581067		Q60576059						
Q28150507	Q60580751		Q60576059						
Q28150509	Q56285398		Q60576135						
Q28150509	Q56285388		Q60576135						
Q28150509	Q60581081		Q60576135						
Q28150509	Q60581089		Q60576135						
Q28150512	Q60576874		Q60578265						
Q28150512	Q60576891		Q60578265						
Q28150512	Q60576889		Q60578265						
Q28150512	Q60576883		Q60578265						
Q28150512	Q60576895		Q60578265						
Q28150512	Q60576899		Q60578265						
Q28150514	Q60576685		Q60576098						
Q28150514	Q60581081		Q60576098						
Q28154872	Q60576869		Q60578259						
Q28154872	Q60576884		Q60578259						
Q28154873	Q60576884		Q60576121						
Q28154874	Q60576888		Q60576049						
Q28154875	Q60576874		Q60578268						
Q28154875	Q60576869		Q60578275						
Q28154876	Q60576866		Q60576145						
Q28154877	Q60576882		Q60578270						
Q28154878	Q60576889		Q60576144						
Q28154878	Q60576892		Q60576144						
Q28154879	Q56285355		Q60576107						
Q28154880	Q60576692		Q60576162						
Q28154881	Q60576881		Q60576038						
Q28154881	Q60576879		Q60576038						
Q28154882	Q60576866		Q60576102						
Q28154883	Q56285355		Q60578274						
Q28154883	Q60581110		Q60578274						
Q28154883	Q60581114		Q60578274						
Q28154884	Q60576866		Q60576060						
Q28154885	Q60576871		Q60576055						
Q28155068	Q60576874		Q60576018						
Q28155070	Q56285355		Q60576018						
Q28155071	Q60576873		Q60576063						
Q28155072	Q60576891		Q60576034						
Q28155072	Q60576882		Q60576034						
Q28155072	Q60576888		Q60576034						
Q28155072	Q60576892		Q60576034						
Q28155072	Q60576894		Q60576034						
Q28155072	Q60576897		Q60576034						
Q28155072	Q60576898		Q60576034						
Q28155073	Q60576870		Q60576017						
Q28155073	Q60576880		Q60576017						
Q28155073	Q60576881		Q60576017						
Q28155073	Q60576888		Q60576017						
Q28155073	Q60576879		Q60576017						
Q28155073	Q60576883		Q60576017						
Q28155074	Q60576891		Q60576127						
Q28155074	Q60576903		Q60576127						
Q28155074	Q60576894		Q60576127						
Q28155074	Q60576899		Q60576127						
Q28155075	Q60576698		Q60576067						
Q28155075	Q60576685		Q60576067						
Q28155075	Q60576869		Q60576067						
Q28155075	Q60576866		Q60576067						
Q28155076	Q60576882		Q60576067						
Q28155076	Q60576883		Q60576067						
Q28155077	Q60576871		Q60576070						
Q28155078	Q60576692		Q60576017						
Q28155078	Q60581089		Q60576017						
Q28155079	Q60576892		Q60576158						
Q28155081	Q60576871		Q60576132						
Q28155082	Q56285355		Q60576168						
Q28155082	Q60581089		Q60576168						
Q28155083	Q60576879		Q60576107						
Q28155084	Q60576692		Q60576101						
Q28155084	Q60576685		Q60576158						
Q28155085	Q60576885		Q60576055						
Q28175718	Q56285388		Q60578252						
Q28175718	Q60576692		Q60578252						
Q28175718	Q60576872		Q60578252						
Q28175718	Q60576869		Q60578252						
Q28175718	Q60576875		Q60578252						
Q28175718	Q60576882		Q60578252						
Q28175725	Q60576891		Q60576017						
Q28175725	Q60576886		Q60576017						
Q28175736	Q56285355		Q60576136						
Q28175736	Q60581081		Q60576136						
Q28175736	Q60581123		Q60576136						
Q28175736	Q60580778		Q60576136						
Q28175736	Q60581118		Q60576136						
Q28175746	Q60576871		Q60576110						
Q28175754	Q60576866		Q60576111						
Q28175754	Q60576870		Q60576111						
Q28175754	Q60576865		Q60576111						
Q28175754	Q60576879		Q60576111						
Q28175766	Q60576881		Q60578273						
Q28175766	Q60576874		Q60578273						
Q28175766	Q60576884		Q60578273						
Q28175778	Q60576869		Q60576127						
Q28175785	Q60576903		Q60578256						
Q28175785	Q60576900		Q60578256						
Q28175785	Q60576899		Q60578256						Q60618465
Q28175785	Q60576881		Q60578259						
Q28175785	Q60576888		Q60578259						
Q28175785	Q60576884		Q60578259						
Q28175795	Q60576698		Q60576061						
Q28175795	Q60576866		Q60576061						
Q28175795	Q60576692		Q60576061						
Q28175795	Q60576869		Q60576061						
Q28175795	Q60576865		Q60576075						
Q28175795	Q60581089		Q60576075						
Q28175795	Q60581114		Q60576075						
Q28175804	Q60576871		Q60576134						
Q28175804	Q60576872		Q60576134						
Q28175804	Q60576869		Q60576134						
Q28175815	Q60576876		Q60576154						
Q28175815	Q60576885		Q60576154						
Q28175815	Q60576883		Q60576154						
Q28175825	Q60576891		Q60576077						
Q28175833	Q60576874		Q60576168						
Q28175833	Q60581081		Q60576168						
Q28175833	Q60581105		Q60576168						
Q28175845	Q60576885		Q60576043						
Q28202950	Q60576882		Q60576063						
Q28202950	Q60576889		Q60576063						
Q28202950	Q60576893		Q60576063						
Q28202950	Q60576895		Q60576063						
Q28202950	Q60576892		Q60576063						
Q28202950	Q60576894		Q60576063						
Q28202950	Q60576898		Q60576063						
Q28321592	Q60576668		Q60576093						
Q28321596	Q60576676		Q60578252						
Q28321596	Q60576871		Q60578252						
Q28321596	Q60576873		Q60578252						
Q28321596	Q60581118		Q60578252						
Q28321601	Q56285398		Q60576019						
Q28321601	Q56285388		Q60576019						
Q28321601	Q60576865		Q60576019						
Q28321601	Q60576867		Q60576019						
Q28321601	Q60576698		Q60576019						
Q28321601	Q60581081		Q60576019						
Q28321601	Q60581114		Q60576019						
Q28321601	Q60581118		Q60576019						
Q28321601	Q60581123		Q60576019						
Q28321601	Q60580743		Q60576019						
Q28321604	Q60576692		Q60578275						
Q28321610	Q60576668		Q60578256						
Q28321610	Q60581081		Q60578256						
Q28321610	Q60581065		Q60578256						
Q28321610	Q60581058		Q60578256						
Q28321610	Q60581070		Q60578256						
Q28321610	Q60580772		Q60578256						
Q28321624	Q60576888		Q60576106						
Q28321647	Q60576883		Q60576075						
Q28321655	Q60576870		Q60576015						
Q28321672	Q60576890		Q60576054						
Q28321672	Q60576894		Q60576054						
Q28321672	Q60576905		Q60576054						
Q28321680	Q60576867		Q60578265						
Q28321690	Q60576685		Q60578256						
Q28321690	Q60576867		Q60578256						
Q28321706	Q56285355		Q60576093						
Q28321706	Q56285398		Q60576093						
Q28321710	Q60576875		Q60576101						
Q28321763	Q60576870		Q60576162						
Q28321778	Q60576893		Q60576045						
Q28321778	Q60576889		Q60576045						
Q28321778	Q60576902		Q60576045						
Q28321778	Q60576898		Q60576045						
Q28321778	Q60576901		Q60576045						
Q28321999	Q60576883		Q60576174						
Q28321999	Q60576881		Q60576174						
Q28321999	Q60576876		Q60576174						
Q28321999	Q60576869		Q60576174						
Q28321999	Q60576891		Q60576174						
Q28321999	Q60576893		Q60576174						
Q28321999	Q60576890		Q60576174						
Q28321999	Q60576898		Q60576174						
Q28322005	Q60576875		Q60576142						
Q28322016	Q56285398		Q60576114						
Q28322026	Q60576866		Q60578273						
Q28322026	Q60581118		Q60578273						
Q28322026	Q60580763		Q60578273						
Q28322037	Q60576883		Q60578259						
Q28322047	Q60576870		Q60576096						
Q28322047	Q60576874		Q60576096						
Q28322047	Q60576872		Q60576096						
Q28322054	Q60576883		Q60576176						
Q28322054	Q60576892		Q60576176						
Q28322065	Q60576869		Q60576138						
Q28322070	Q60576865		Q60576161						
Q28322075	Q56285398		Q60578273						
Q28322080	Q56285355		Q60576139						
Q28322080	Q60581110		Q60576139						
Q28322080	Q60581114		Q60576139						
Q28322080	Q60581118		Q60576139						
Q28322080	Q60581105		Q60576139						
Q28322080	Q60580767		Q60576139						
Q28322088	Q60576866		Q60576162						
Q28322096	Q60576892		Q60576139						
Q28322096	Q60576894		Q60576139						
Q28322105	Q60576888		Q60576178						
Q28322105	Q60576890		Q60576178						
Q28322105	Q60576895		Q60576178						
Q28322105	Q60576899		Q60576178						
Q28322108	Q56285398		Q60578259						
Q28322108	Q60576865		Q60578259						
Q28322108	Q60576698		Q60578259						
Q28322108	Q60576668		Q60578259						
Q28322108	Q60576685		Q60578259						
Q28322108	Q60581097		Q60578259						
Q28322108	Q60581105		Q60578259						
Q28322108	Q60581118		Q60578259						
Q28322108	Q60580772		Q60578259						
Q28322108	Q60580778		Q60578259						
Q28322108	Q60581058		Q60578259						
Q28322108	Q60581063		Q60578259						
Q28322108	Q60581067		Q60578259						
Q28322108	Q60580751		Q60578259						
Q28322108	Q60580753		Q60578259						
Q28322108	Q60580757		Q60578259						
Q28322108	Q60580763		Q60578259						
Q28322108	Q60580767		Q60578259						
Q28322119	Q60576889		Q60576147						
Q28322119	Q60576897		Q60576147						
Q28322130	Q60576891		Q60576082						
Q28322130	Q60576894		Q60576082						
Q28322139	Q60576865		Q60576102						
Q28322139	Q60576869		Q60576102						
Q28322139	Q60576866		Q60576102						
Q28322147	Q60576875		Q60576102						
Q28322147	Q60576879		Q60576102						
Q28322157	Q60576871		Q60576130						
Q28322157	Q60576883		Q60576130						
Q28322157	Q60576882		Q60576130						
Q28322157	Q60576891		Q60576130						
Q28322157	Q60576893		Q60576130						
Q28322157	Q60576895		Q60576130						
Q28322157	Q60576890		Q60576130						
Q28322157	Q60576888		Q60576130						
Q28322157	Q60576892		Q60576130						
Q28322157	Q60576894		Q60576130						
Q28322157	Q60576897		Q60576130						
Q28322166	Q56285388		Q60576086						
Q28322182	Q56285355		Q60576106						
Q28322182	Q60576867		Q60576106						
Q28322186	Q60576875		Q60576053						
Q28322668	Q60576888		Q60576045						
Q28322668	Q60576894		Q60576045						
Q28322668	Q60576880		Q60578265						
Q28322668	Q60576881		Q60578265						
Q28322668	Q60576876		Q60578265						
Q28322668	Q60576898		Q60578265						
Q28322668	Q60576899		Q60578265						
Q28322702	Q56285398		Q60576086						
Q28322702	Q60576865		Q60576086						
Q28322702	Q60576874		Q60576086						
Q28322702	Q60576888		Q60576086						
Q28322742	Q56285355		Q60576018						
Q28322742	Q60581058		Q60576018						
Q28322742	Q60580767		Q60576018						
Q28322749	Q56285355		Q60576030						
Q28322749	Q56285398		Q60576030						
Q28322749	Q60576668		Q60576030						
Q28322749	Q60581110		Q60576030						
Q28322749	Q60580778		Q60576030						
Q28322760	Q56285398		Q60578260						
Q28322760	Q60576692		Q60578260						
Q28322760	Q60576866		Q60578260						
Q28322763	Q56285355		Q60576087						
Q28322763	Q60576668		Q60576087						
Q28322763	Q60576676		Q60576087						
Q28322763	Q60576685		Q60576087						
Q28322763	Q60581097		Q60576087						
Q28322763	Q60581081		Q60576087						
Q28322763	Q60581089		Q60576087						
Q28322763	Q60581058		Q60576087						
Q28322763	Q60580757		Q60576087						
Q28322795	Q60576692		Q60576134						
Q28322795	Q60576873		Q60576134						
Q28322795	Q60576883		Q60576134						
Q28322801	Q60576874		Q60576178						
Q28322801	Q60576875		Q60576178						
Q28322856	Q60576873		Q60576030						
Q28322863	Q60576894		Q60576127						
Q28322863	Q60576892		Q60576127						
Q28322871	Q60576881		Q60578259						
Q28322871	Q60576888		Q60578259						
Q28322871	Q60576889		Q60578259						
Q28322871	Q60576890		Q60578259						
Q28322871	Q60576894		Q60578259						
Q28322871	Q60576892		Q60578259						
Q28322871	Q60576900		Q60578259						
Q28322871	Q60576901		Q60578259						
Q28322885	Q60576875		Q60576030						
Q28322891	Q56285388		Q60578265						
Q28322891	Q60576668		Q60578265						
Q28322891	Q60576676		Q60578265						
Q28322891	Q60581065		Q60578265						
Q28322895	Q60576890		Q60576030						
Q28322895	Q60576899		Q60576030						
Q28322895	Q60576910		Q60576030						
Q28322895	Q60576911		Q60576030						
Q28343619	Q60576884		Q60576122						
Q28378391	Q60576888		Q60576122						
Q28382483	Q60576888		Q60576122						
Q28382483	Q60576892		Q60576122						
Q28382484	Q60576889		Q60576122						
Q28407357	Q60576881		Q60576085						
Q28434598	Q60576891		Q60576122						
Q28434598	Q60576903		Q60576122						
Q28434598	Q60576892		Q60576122						
Q28528618	Q60576891		Q60576115						
Q28528621	Q60576890		Q60576115						
Q28528621	Q60576895		Q60576115						
Q28528621	Q60576886		Q60576115						
Q28528621	Q60576903		Q60576115						
Q28528621	Q60576910		Q60576115						
Q28654034	Q56285355		Q60576148						
Q28654034	Q56285388		Q60576148						
Q28654034	Q60581081		Q60576148						
Q28654034	Q60581105		Q60576148						
Q28654034	Q60581067		Q60576148						
Q28654034	Q60581089		Q60576148						
Q28654034	Q60581114		Q60576148						
Q28654034	Q60581063		Q60576148						
Q28654034	Q60581123		Q60576148						
Q28654035	Q60576894		Q60576105						
Q28654035	Q60576891		Q60576105						
Q28654037	Q60576685		Q60576088						
Q28654037	Q60576692		Q60576088						
Q28654038	Q56285398		Q60576093						
Q28796942	Q60576891		Q60576033						
Q28796942	Q60576881		Q60576088						
Q28796942	Q60576888		Q60576088						
Q28796942	Q60576892		Q60576088						
Q28796942	Q60576876		Q60576088						
Q28796942	Q60576889		Q60576088						
Q28796958	Q60576676		Q60576018						
Q28799921	Q60576866		Q60576168						
Q28799922	Q60576668		Q60576169						
Q28799922	Q60576692		Q60576169						
Q28799923	Q60576865		Q60576106						
Q28799923	Q60576866		Q60576106						
Q28799923	Q60576867		Q60576106						
Q28799923	Q60576869		Q60576106						
Q28799924	Q60576884		Q60576106						
Q28799924	Q60576883		Q60576106						
Q28799924	Q60576890		Q60576106						
Q28799925	Q60576889		Q60576152						
Q28799925	Q60576895		Q60576152						
Q28799925	Q60576898		Q60576152						
Q28799925	Q60576894		Q60576152						
Q28799926	Q60576866		Q60576058						
Q28799926	Q60581070		Q60576058						
Q28799926	Q60581065		Q60576058						
Q28799926	Q60581081		Q60576058						
Q28799926	Q60581089		Q60576058						
Q28799926	Q60581123		Q60576058						
Q28799926	Q60580772		Q60576058						
Q28799926	Q60581114		Q60576058						
Q28799926	Q60581118		Q60576058						
Q28799926	Q60581067		Q60576058						
Q28799926	Q60580757		Q60576058						
Q28799926	Q60580763		Q60576058						
Q28799999	Q56285355		Q60576068						
Q28799999	Q56285388		Q60576068						
Q28799999	Q60581081		Q60576068						
Q28799999	Q60581065		Q60576068						
Q28799999	Q60581089		Q60576068						
Q28799999	Q60581123		Q60576068						
Q28799999	Q60581118		Q60576068						
Q28799999	Q60581114		Q60576068						
Q28799999	Q60581067		Q60576068						
Q28799999	Q60581070		Q60576068						
Q28800000	Q60576871		Q60576068						
Q28800000	Q60576874		Q60576068						
Q28800000	Q60576873		Q60576068						
Q28800000	Q60576875		Q60576068						
Q28800001	Q60576904		Q60576069						
Q28800001	Q60576899		Q60576085						
Q28800001	Q60576897		Q60576110						
Q28800001	Q60576901		Q60576110						
Q28800001	Q60576891		Q60576166						
Q28800001	Q60576895		Q60576166						
Q28800001	Q60576892		Q60576166						
Q28800001	Q60576894		Q60576166						
Q28822933	Q60576882		Q60578265						
Q28822933	Q60576892		Q60578265						
Q28822943	Q60576888		Q60576084						
Q28822943	Q60576897		Q60576084						
Q28822944	Q60576871		Q60576061						
Q28822944	Q60576891		Q60576061						
Q28822944	Q60576884		Q60576061						
Q28822944	Q60576895		Q60576061						
Q28822944	Q60576889		Q60576061						
Q28953632	Q60576698		Q60576094						
Q28953634	Q60576875		Q60576094						
Q28953636	Q60576874		Q60578251						
Q28953636	Q60576895		Q60578274						
Q28953654	Q60576869		Q60578251						
Q28953654	Q60576865		Q60578274						
Q28953654	Q60576867		Q60578274						
Q28953654	Q60576871		Q60578274						
Q28954883	Q60576685		Q60576018						
Q28954883	Q60576692		Q60576018						
Q28954883	Q60576698		Q60576018						
Q28954883	Q60576871		Q60576018						
Q28954883	Q60576870		Q60576018						
Q28954883	Q60576867		Q60576018						
Q28954885	Q60576870		Q60576010						
Q28954885	Q60576883		Q60576010						
Q28954885	Q60576888		Q60576010						
Q28954885	Q60576892		Q60576010						
Q28954885	Q60576881		Q60576071						
Q28954885	Q60576889		Q60576071						
Q28954886	Q60576883		Q60578251						
Q28954886	Q60576881		Q60578274						
Q28954886	Q60576885		Q60578274						
Q28954886	Q60576889		Q60578274						
Q28954886	Q60576898		Q60578274						
Q28954887	Q60576692		Q60578274						
Q28954887	Q60576668		Q60578274						
Q28954887	Q60576869		Q60578274						
Q28954887	Q60581089		Q60578274						
Q28954887	Q60581123		Q60578274						
Q28954890	Q60576867		Q60576034						
Q28954890	Q60576865		Q60576034						
Q28954890	Q60576698		Q60576034						
Q28954890	Q60576866		Q60576034						
Q28954890	Q60576888		Q60576034						
Q28957369	Q60576882		Q60576059						
Q28957369	Q60576875		Q60576059						
Q28957369	Q60576889		Q60576059						
Q28957369	Q60576894		Q60576059						
Q28957369	Q60576900		Q60576059						
Q28957369	Q60576905		Q60576059						
Q28957369	Q60576899		Q60576059						
Q28961071	Q60576891		Q60576114						
Q28961071	Q60576890		Q60576114						
Q28961071	Q60576903		Q60576114						
Q28961071	Q60576899		Q60576114						
Q28961071	Q60576901		Q60576114						
Q28961073	Q60576869		Q60576093						
Q28961076	Q56285398		Q60578271						
Q28961076	Q60581063		Q60578271						
Q28962168	Q60576698		Q60576145						
Q28962168	Q60576884		Q60576145						
Q28972060	Q60576895		Q60576059						
Q28972060	Q60576890		Q60576059						
Q28972060	Q60576898		Q60576059						
Q28972093	Q60576870		Q60576059						
Q28972093	Q60576869		Q60576059						
Q29029645	Q60576876		Q60576054						
Q29029645	Q60576879		Q60576054						
Q29029645	Q60576885		Q60576054						
Q29029645	Q60576892		Q60576054						
Q29033156	Q60576867		Q60576098						
Q29033156	Q60580778		Q60576098						
Q29033156	Q60581067		Q60576098						
Q29033160	Q56285388		Q60576176						
Q29033160	Q60576685		Q60576176						
Q29033160	Q60581081		Q60576176						
Q29033160	Q60581114		Q60576176						
Q29033160	Q60581105		Q60576176						
Q29033164	Q60581070		Q60576067						
Q29033164	Q60581081		Q60576067						
Q29033164	Q60581063		Q60576067						
Q29033164	Q60576692		Q60578252						
Q29033164	Q60576668		Q60578252						
Q29033164	Q60581063		Q60578252						
Q29033164	Q60580772		Q60578252						
Q29033164	Q60581058		Q60578252						
Q29033166	Q60576871		Q60576166						
Q29033168	Q60576874		Q60576098						
Q29616952	Q56285355		Q60576134						
Q29616952	Q60576676		Q60576134						
Q29616952	Q60576685		Q60576134						
Q29616952	Q60576698		Q60576134						
Q29616952	Q60581070		Q60576134						
Q29616952	Q60581081		Q60576134						
Q29616952	Q60581065		Q60576134						
Q29616952	Q60581089		Q60576134						
Q29616952	Q60581123		Q60576134						
Q29625396	Q56285388		Q60576134						
Q29625396	Q60581110		Q60576134						
Q29625396	Q60581118		Q60576134						
Q29625396	Q60581114		Q60576134						
Q29625396	Q60581067		Q60576134						
Q29951720	Q56285355		Q60576033						
Q29951720	Q60576676		Q60576033						
Q29951720	Q60576668		Q60576033						
Q29951720	Q60581097		Q60576033						
Q29951720	Q60581063		Q60576033						
Q29951720	Q60581081		Q60576033						
Q29951720	Q60581089		Q60576033						
Q29951720	Q60581110		Q60576033						
Q29951720	Q60580772		Q60576033						
Q29951720	Q60581105		Q60576033						
