?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q5131420	Q60586066		Q60576075						
Q5131420	Q60585962		Q60576075						
Q5131420	Q60585664		Q60576138						
Q5131420	Q60585685		Q60576138						
Q5131420	Q60585670		Q60576138						
Q5131420	Q60585668		Q60576138						
Q5131420	Q60585665		Q60576167						
Q5131420	Q60586012		Q60576201						
Q5131420	Q60585908		Q60595467						
Q51544088	Q60585654		Q60578259						
Q51544098	Q60585811		Q60576251						
Q51544174	Q60585857		Q60576071						
Q51853452	Q60585685		Q60578268						
Q51853452	Q60585670		Q60578268						
Q51853452	Q60586012		Q60578268						
Q51854515	Q60585670		Q60576085						
Q51854515	Q60585811		Q60576119						
Q51854515	Q60585908		Q60576119						
Q51854515	Q60585727		Q60576127						
Q51854515	Q60585962		Q60576239						
Q51854653	Q60585665		Q60576105						
Q51854653	Q60585668		Q60576105						
Q51854653	Q60585727		Q60576105						
Q51854657	Q60585652		Q60576088						
Q51854657	Q60585654		Q60576088						
Q51854668	Q60585665		Q60576033						
Q51854740	Q60585664		Q60576061						
Q51854740	Q60585811		Q60576061						
Q51854740	Q60585727		Q60576061						
Q51854740	Q60585668		Q60576061						
Q51854760	Q60585811		Q60576079						
Q51854760	Q60585668		Q60576157						
Q51859206	Q60585665		Q60576318						
Q51859206	Q60585668		Q60576318						
Q51859206	Q60585908		Q60576318						
Q51859206	Q60585811		Q60576318						
Q51863812	Q60585857		Q56189354						
Q51880103	Q60585665		Q60576235						
Q51880103	Q60585685		Q60576235						
Q51880104	Q60585661		Q60576058						
Q51880106	Q60585727		Q60576138						
Q51880113	Q60585766		Q60576318						
Q51880113	Q60585727		Q60576318						
Q51880113	Q60585857		Q60576318						
Q51880115	Q60585857		Q60576186						
Q51880118	Q60585727		Q60578256						
Q51880121	Q60585668		Q60576119						
Q51880122	Q60585632		Q60576180						
Q51880123	Q60585654		Q60576108						
Q51880139	Q60585857		Q60576157						
Q51880141	Q60585811		Q60576105						
Q51880141	Q60585670		Q60576105						
Q51880144	Q60585685		Q60576177						
Q51880144	Q60585811		Q60576177						
Q51880144	Q60585766		Q60576177						
Q51880145	Q60585727		Q60576317						
Q51880147	Q60585857		Q60576024						
Q51880148	Q60585665		Q60576039						
Q51880148	Q60586012		Q60576039						
Q51880149	Q60585665		Q60576156						
Q51880150	Q60585857		Q60595458						
Q51880151	Q60585632		Q60576017						
Q51880151	Q60576925		Q60576017						
Q51880153	Q60585652		Q60578270						
Q51880154	Q60585857		Q60576171						
Q51880157	Q60585665		Q60576064						
Q51880157	Q60585668		Q60576064						
Q51880159	Q60585670		Q60576143						
Q51880161	Q60585664		Q60576143						
Q51880161	Q60585656		Q60576143						
Q51880161	Q60585665		Q60576143						
Q51880164	Q60585661		Q60578262						
Q51880164	Q60585727		Q60578262						
Q5196791	Q60585685		Q60576018						
Q5196791	Q60585766		Q60576018						
Q5196791	Q60585908		Q60576018						
Q5196791	Q60585727		Q60576083						
Q5196791	Q60585811		Q60576252						
Q5196791	Q60585664		Q60578251						
Q52012292	Q60585654		Q60576064						
Q52084033	Q60585811		Q60576145						
Q52084033	Q60585727		Q60576145						
Q52084034	Q60585857		Q60576028						
Q52084035	Q60585727		Q60576094						
Q52084035	Q60585668		Q60576212						
Q52084035	Q60585766		Q60576212						
Q52084035	Q60585685		Q60576213						
Q52084035	Q60585811		Q60576213						
Q52084036	Q60585766		Q60576238						
Q52084036	Q60585685		Q60576238						
Q52084037	Q60585766		Q60576247						
Q52084039	Q60585664		Q60576054						
Q52084039	Q60585654		Q60576138						
Q52084040	Q60585668		Q60576154						
Q52084040	Q60585727		Q60576154						
Q52084041	Q60585811		Q60576183						
Q52084041	Q60585766		Q60578275						
Q52084042	Q60585664		Q60576176						
Q5231773	Q60585654		Q60576136						
Q5231773	Q60585664		Q60576136						
Q5231773	Q60585656		Q60576136						
Q5231773	Q60585661		Q60576136						
Q5236563	Q60585685		Q60576191						
Q5236563	Q60585766		Q60576203						
Q52436470	Q60585654		Q60576052						
Q52436470	Q60585656		Q60576052						
Q52436482	Q60585727		Q60578262						
Q52436482	Q60585811		Q60578262						
Q52436536	Q60585668		Q60576010						
Q52436637	Q60585654		Q60576102						
Q52439081	Q60585654		Q60576045						
Q52439134	Q60585857		Q60576217						
Q52439824	Q60585654		Q60576128						
Q52439832	Q60585685		Q60576117						
Q52439832	Q60585668		Q60576197						
Q52442299	Q60585654		Q60576109						
Q52442317	Q60585668		Q60576017						
Q52442349	Q60585664		Q60576136						
Q52442360	Q60585665		Q60576122						
Q52442360	Q60585668		Q60576122						
Q52442403	Q60585665		Q60576154						
Q52442406	Q60585665		Q60576144						
Q52442406	Q60586066		Q60576144						
Q52442409	Q60585727		Q60576133						
Q52442411	Q60585665		Q60576183						
Q52442411	Q60585668		Q60576183						
Q52442415	Q60585766		Q60576091						
Q52444651	Q60585857		Q60576180						
Q52444667	Q60585811		Q60576060						
Q52444717	Q60585632		Q60576058						
Q52444765	Q60585685		Q60576250						
Q52444765	Q60585727		Q60576250						
Q52444772	Q60585654		Q60576147						
Q52444785	Q60585727		Q60576152						
Q52444794	Q60585665		Q60576028						
Q52444827	Q60585635		Q60578265						
Q52444827	Q60585646		Q60578265						
Q52444836	Q60585727		Q60576147						
Q52444839	Q60585632		Q60576159						
Q52444852	Q60585664		Q60576102						
Q52444855	Q60585766		Q60578265						
Q52444859	Q60585857		Q60576188						
Q52444868	Q60585652		Q60576082						
Q52444868	Q60585656		Q60576082						
Q52444868	Q60585654		Q60576082						
Q52444880	Q60585665		Q60576083						
Q52444880	Q60585685		Q60576083						
Q52444880	Q60585668		Q60576083						
Q52444880	Q60585811		Q60576083						
Q52444880	Q60585962		Q60576083						
Q52444885	Q60585654		Q60576098						
Q52444897	Q60585652		Q60576080						
Q52637313	Q60585664		Q60576170						
Q52637519	Q60585857		Q60576061						
Q52637521	Q60585668		Q60576169						
Q52637522	Q60585857		Q60576019						
Q52637522	Q60585908		Q60576084						
Q52637522	Q60585811		Q60576084						
Q52637522	Q60585962		Q60576084						
Q52637522	Q60586104		Q60576084						
Q52637522	Q60586066		Q60576084						
Q52637523	Q60585665		Q60576067						
Q52637524	Q60585668		Q60576092						
Q52637525	Q60585670		Q60576191						
Q52637525	Q60585962		Q60578269						
Q52637526	Q60585685		Q60578265						
Q52637526	Q60585670		Q60578265						
Q52637526	Q60585668		Q60578265						
Q52637526	Q60585727		Q60578265						
Q52637527	Q60585654		Q60576072						
Q52637529	Q60585685		Q60576091						
Q52637530	Q60585811		Q60576195						
Q52637531	Q60585685		Q60576241						
Q52846235	Q60585661		Q60576169						
Q52846533	Q60585685		Q60576121						
Q52846541	Q60585685		Q60576079						
Q52846555	Q60585727		Q60576157						
Q52846608	Q60585668		Q60576017						
Q52846643	Q60585685		Q60576052						
Q52846643	Q60585766		Q60576052						
Q52846643	Q60585727		Q60576052						
Q52846686	Q60585727		Q60576139						
Q52846686	Q60585661		Q60576197						
Q52846686	Q60585656		Q60576197						
Q52846686	Q60585665		Q60576197						
Q52846686	Q60585668		Q60576197						
Q52846686	Q60585766		Q60576197						
Q52846709	Q60585668		Q60576071						
Q52846723	Q60585670		Q60576213						
Q52846779	Q60585665		Q60576208						
Q52846779	Q60585857		Q60576208						
Q52846791	Q60585652		Q60576115						
Q52846814	Q60585668		Q60576130						
Q52846814	Q60585654		Q60576157						
Q52846852	Q60585654		Q60576171						
Q52846869	Q60585665		Q60576071						
Q52848231	Q60585685		Q60576068						
Q52848231	Q60585908		Q60576068						
Q52848231	Q60585811		Q60576068						
Q52848231	Q60585668		Q60576095						
Q52848231	Q60585670		Q60576315						
Q53221487	Q60585685		Q60578274						
Q53221487	Q60585668		Q60578274						
Q53221487	Q60585727		Q60578274						
Q53221487	Q60585766		Q60578274						
Q53221487	Q60586012		Q60578274						
Q53221487	Q60585908		Q60578274						
Q53221487	Q60586066		Q60578274						
Q53221487	Q60586104		Q60578274						
Q53221487	Q60586149		Q60578274						
Q53221487	Q60586145		Q60578274						
Q53221513	Q60586066		Q60576070						
Q53221513	Q60585727		Q60576244						
Q53221524	Q60585661		Q60576154						
Q53221524	Q60585685		Q60576154						
Q53221524	Q60585664		Q60576154						
Q53221524	Q60585857		Q60576154						
Q53221524	Q60585811		Q60576154						
Q53221524	Q60585727		Q60576154						
Q53221524	Q60585766		Q60576154						
Q53221524	Q60585908		Q60576154						
Q53230321	Q60585668		Q60576176						
Q53230340	Q60585727		Q60576024						
Q53230353	Q60585652		Q60576315						
Q53230360	Q60585635		Q60576117						
Q53230386	Q60585654		Q60578262						
Q53230386	Q60585668		Q60578262						
Q53230393	Q60585654		Q60576114						
Q53230413	Q60585811		Q60576046						
Q53230413	Q60585665		Q60576094						
Q53230413	Q60585766		Q60576094						
Q53230413	Q60585668		Q60576094						
Q53230413	Q60585908		Q60576094						
Q53230413	Q60585670		Q60576244						
Q53230413	Q60585727		Q60576244						
Q53230413	Q60585685		Q60576251						
Q53230441	Q60585685		Q60576145						
Q53230441	Q60585670		Q60576145						
Q53230445	Q60585652		Q60576154						
Q53230445	Q60585654		Q60576154						
Q53230450	Q60585685		Q60576086						
Q53230457	Q60585654		Q60576183						
Q53230457	Q60585656		Q60576183						
Q53230457	Q60585661		Q60576183						
Q53230465	Q60585661		Q56189354						
Q53230472	Q60585685		Q60576133						
Q53230478	Q60585727		Q60576194						
Q53230495	Q60585908		Q60576083						
Q53230495	Q60585811		Q60576083						
Q53230542	Q60585635		Q60576181						
Q53230548	Q60585652		Q60576169						
Q53230555	Q60585665		Q60578259						
Q53230555	Q60585908		Q60578259						
Q53230564	Q60585654		Q60576105						
Q53230564	Q60585664		Q60576105						
Q53230564	Q60585656		Q60576105						
Q53230564	Q60585661		Q60576105						
Q53230575	Q60585766		Q60576105						
Q53230599	Q60585652		Q60576070						
Q53230664	Q60585727		Q60576017						
Q53230683	Q60585664		Q60576169						
Q53231135	Q60585685		Q60576181						
Q53231135	Q60585766		Q60576181						
Q53231135	Q60585670		Q60576181						
Q53231305	Q60585668		Q60576211						
Q53231311	Q60585654		Q60576177						
Q53231327	Q60585857		Q60576139						
Q53231333	Q60585665		Q60576096						
Q53231341	Q60585908		Q60576113						
Q53231341	Q60585727		Q60576113						
Q53231341	Q60585962		Q60576113						
Q53233645	Q60585670		Q60576019						
Q53233651	Q60585727		Q60576132						
Q53233657	Q60585668		Q60576180						
Q53233722	Q60585632		Q60576176						
Q53233722	Q60585635		Q60576176						
Q53233722	Q60585646		Q60576176						
Q53233722	Q60576928		Q60576176						
Q53234050	Q60586012		Q60576084						
Q53234050	Q60585962		Q60576084						
Q53234050	Q60585857		Q60576237						
Q53234538	Q60585908		Q60576080						
Q53234538	Q60585962		Q60576080						
Q53234538	Q60585857		Q60576080						
Q53234538	Q60586066		Q60576080						
Q53235008	Q60585670		Q60576014						
Q53235008	Q60585685		Q60576014						
Q53235008	Q60585962		Q60576014						
Q53235008	Q60585857		Q60576014						
Q53235060	Q60585665		Q60576038						
Q53235060	Q60585685		Q60576038						
Q53235060	Q60585766		Q60576038						
Q53235060	Q60585670		Q60576038						
Q53235060	Q60585668		Q60576038						
Q53235060	Q60585962		Q60576038						
Q53235060	Q60586066		Q60576038						
Q53337423	Q60585668		Q60576060						
Q53337423	Q60585727		Q60576186						
Q53337423	Q60585766		Q60576245						
Q53337423	Q60585908		Q60576246						
Q53337492	Q60585664		Q60576177						
Q53337492	Q60585908		Q60576177						
Q53337492	Q60585727		Q60576177						
Q53337557	Q60585857		Q60578273						
Q53337557	Q60585908		Q60578273						
Q53337968	Q60585857		Q60576078						
Q53337968	Q60585908		Q60576078						
Q53337968	Q60585727		Q60576157						
Q53338446	Q60585664		Q60576177						
Q53338460	Q60585664		Q60576064						
Q53338466	Q60585661		Q5018343						
Q53338466	Q60585656		Q5018343						
Q53338482	Q60585857		Q60576177						
Q53338505	Q60585857		Q60576217						
Q53338565	Q60585652		Q60576046						
Q53338573	Q60585635		Q60576105						
Q53338584	Q60585766		Q60576250						
Q53338656	Q60585661		Q60576105						
Q53338656	Q60585656		Q60576105						
Q53338656	Q60585654		Q60576105						
Q53338656	Q60585766		Q60576105						
Q53338656	Q60585670		Q60576105						
Q53338698	Q60585654		Q60576108						
Q53338730	Q60585632		Q60576181						
Q53339656	Q60585670		Q60576085						
Q53339656	Q60585908		Q60576085						
Q53339708	Q60585766		Q60576220						
Q53339708	Q60585727		Q60576220						
Q53339708	Q60585908		Q60576220						
Q53340576	Q60585908		Q60576128						
Q53340576	Q60585857		Q60576194						
Q53343722	Q60585857		Q60576181						
Q53343722	Q60585908		Q60576181						
Q53343730	Q60585665		Q60576028						
Q53343730	Q60585811		Q60576028						
Q53343730	Q60585857		Q60576238						
Q53343730	Q60585908		Q60576238						
Q53350598	Q60586012		Q60576087						
Q53350598	Q60586066		Q60576087						
Q53350598	Q60585857		Q60576251						
Q53351074	Q60585632		Q56189354						
Q53351074	Q60585635		Q56189354						
Q53351074	Q60585646		Q56189354						
Q53351074	Q60585654		Q56189354						
Q53351074	Q60576927		Q56189354						
Q53351089	Q60585727		Q60576074						
Q53351845	Q60585665		Q60576132						
Q53352333	Q60585665		Q60576046						
Q53352333	Q60585685		Q60576046						
Q53352432	Q60585857		Q60578271						
Q53352495	Q60585654		Q60576169						
Q53352515	Q60585665		Q60576138						
Q53352520	Q60585665		Q60576318						
Q53352520	Q60585668		Q60576318						
Q53352538	Q60585811		Q60576064						
Q53352622	Q60585652		Q60576176						
Q5339251	Q60585727		Q60576147						
Q5339251	Q60585766		Q60576147						
Q5339251	Q60585908		Q60578269						
Q5339327	Q60585685		Q60576063						
Q5339327	Q60585665		Q60576184						
Q5339407	Q60585635		Q60576088						
Q5339407	Q60585646		Q60576088						
Q5339530	Q60585665		Q60576193						
Q5339530	Q60585668		Q60576193						
Q5339618	Q60585668		Q60576039						
Q5339672	Q60585665		Q60576178						
Q5339720	Q60585654		Q60578271						
Q5339746	Q60585685		Q60576147						
Q5339746	Q60585811		Q60576184						
Q5339746	Q60585766		Q60578270						
Q5339755	Q60585685		Q60576082						
Q5339755	Q60585727		Q60576082						
Q5339755	Q60585811		Q60578269						
Q5339795	Q60585766		Q60576038						
Q5339795	Q60585908		Q60576038						
Q5339795	Q60585727		Q60576079						
Q5339795	Q60585811		Q60576178						
Q5339898	Q60585665		Q60576034						
Q5339929	Q60585857		Q60576088						
Q5341511	Q60585668		Q60576125						
Q5341511	Q60585670		Q60576125						
Q5341511	Q60585908		Q60576125						
Q5341511	Q60586012		Q60576138						
Q5341513	Q60585654		Q60576125						
Q5341513	Q60585668		Q60576125						
Q5341700	Q60586012		Q60576317						
Q5341700	Q60585766		Q60578271						
Q5341700	Q60585908		Q60578271						
Q5341700	Q60585962		Q60578271						
Q5341780	Q60585635		Q60576159						
Q5341818	Q60585654		Q60576069						
Q5341818	Q60585661		Q60576069						
Q5341818	Q60585664		Q60576118						
Q5341998	Q60585685		Q60576034						
Q5341998	Q60585727		Q60576034						
Q5341998	Q60585654		Q60576114						
Q5342238	Q60585664		Q60576111						
Q5342881	Q60585685		Q60576138						
Q5342912	Q60585685		Q60576028						
Q5343135	Q60585654		Q60576161						
Q5343206	Q60585654		Q60576062						
Q5343361	Q60585685		Q60576045						
Q5343361	Q60585811		Q60576045						
Q5343361	Q60585766		Q60576045						
Q5343361	Q60585727		Q60576045						
Q5343361	Q60585668		Q60576052						
Q5343361	Q60585670		Q60576052						
Q5343361	Q60585665		Q60576080						
Q5343509	Q60585665		Q60576058						
Q5343554	Q60585766		Q60576079						
Q5344113	Q60585685		Q60576043						
Q5344113	Q60585962		Q60576043						
Q5344165	Q60585661		Q60576071						
Q5344165	Q60585654		Q60576071						
Q5344165	Q60585766		Q60576071						
Q5344165	Q60585685		Q60576071						
Q5344165	Q60585811		Q60576071						
Q5344182	Q60585654		Q60576217						
Q5344641	Q60585664		Q60578257						
Q5344641	Q60585668		Q60578257						
Q5344641	Q60585670		Q60578257						
Q5344881	Q60585857		Q60576122						
Q5344881	Q60585962		Q60576152						
Q5344881	Q60586012		Q60576318						
Q5344881	Q60586066		Q60576318						
Q5344881	Q60586104		Q60576318						
Q5345009	Q60585654		Q60576150						
Q5345099	Q60585685		Q60576074						
Q5345099	Q60585670		Q60576074						
Q5345099	Q60585857		Q60576074						
Q5345099	Q60585908		Q60576074						
Q5345099	Q60585962		Q60576074						
Q5345099	Q60585668		Q60576166						
Q5345225	Q60585664		Q60576091						
Q5345225	Q60585670		Q60576246						
Q5345684	Q60586066		Q60578252						
Q5345684	Q60585766		Q60578266						
Q5345684	Q60585962		Q60578269						
Q5345772	Q60585685		Q60576069						
Q5345772	Q60585857		Q60576072						
Q5345772	Q60585766		Q60576074						
Q5345772	Q60585727		Q60576074						
Q5345809	Q60585962		Q60576039						
Q5345809	Q60585908		Q60576117						
Q5345809	Q60585665		Q60576193						
Q5345809	Q60585685		Q60576193						
Q5345809	Q60585670		Q60576193						
Q5345809	Q60585668		Q60576193						
Q53493104	Q60585635		Q60576159						
Q53493104	Q60585646		Q60576159						
Q53493349	Q60585908		Q60576133						
Q53493349	Q60585857		Q60576133						
Q53493429	Q60585670		Q60576071						
Q53493429	Q60586066		Q60576075						
Q53493429	Q60585668		Q60595404						
Q53493469	Q60585766		Q60578275						
Q53493488	Q60585665		Q60576091						
Q53493488	Q60585811		Q60576091						
Q53493488	Q60585668		Q60576091						
Q53493502	Q60585652		Q60578265						
Q53493502	Q60585664		Q60578265						
Q53493509	Q60585668		Q60576113						
Q53493527	Q60585685		Q60578275						
Q53493541	Q60585727		Q60576139						
Q53493555	Q60585766		Q60576113						
Q53493605	Q60585811		Q60576043						
Q53493617	Q60585857		Q60576177						
Q53493649	Q60585766		Q60578264						
Q53493661	Q60585654		Q60576318						
Q53493733	Q60585652		Q60576197						
Q53493808	Q60585811		Q60578256						
Q53493808	Q60585670		Q60578256						
Q53493849	Q60585670		Q60578268						
Q53493849	Q60585727		Q60578275						
Q53493858	Q60585668		Q60576160						
Q53493950	Q60585766		Q60576235						
Q53493956	Q60585654		Q60576086						
Q53493977	Q60585668		Q60576180						
Q53494006	Q60585727		Q60578270						
Q53494015	Q60585811		Q60576101						
Q53494023	Q60585811		Q60576087						
Q53494068	Q60585908		Q60576194						
Q53494068	Q60586012		Q60576194						
Q53494068	Q60585857		Q60576194						
Q53494077	Q60585661		Q60576159						
Q53494077	Q60585656		Q60576159						
Q53494077	Q60585654		Q60576159						
Q53494098	Q60585766		Q60576102						
Q53494109	Q60585811		Q60576166						
Q53494109	Q60585727		Q60576166						
Q53494113	Q60585727		Q60578268						
Q53494187	Q60585727		Q60576130						
Q53494235	Q60585857		Q60576045						
Q53494235	Q60585668		Q60576045						
Q53494235	Q60585685		Q60576045						
Q53494235	Q60585727		Q60576045						
Q53494243	Q60585766		Q60576254						
Q53494243	Q60585811		Q60576254						
Q53494249	Q60585670		Q60576239						
Q53494265	Q60585811		Q60576174						
Q53494265	Q60585766		Q60576177						
Q53494265	Q60585685		Q60576177						
Q53575550	Q60585811		Q60578262						
Q53575550	Q60585685		Q60578262						
Q53575599	Q60585665		Q60576159						
Q53575626	Q60585766		Q60576193						
Q53575630	Q60585654		Q60576156						
Q53575656	Q60585654		Q60576060						
Q53575671	Q60585664		Q60576180						
Q53575671	Q60585654		Q60576180						
Q53575721	Q60585665		Q60576077						
Q53575721	Q60585664		Q60576077						
Q53575721	Q60585685		Q60576077						
Q53575721	Q60585668		Q60576077						
Q53575883	Q60585811		Q60576156						
Q53575912	Q60585685		Q60576105						
Q53575916	Q60585811		Q60576055						
Q53575921	Q60585685		Q60576241						
Q53575921	Q60585766		Q60576241						
Q53575921	Q60585857		Q60576241						
Q53575921	Q60585670		Q60576241						
Q53575921	Q60585727		Q60576241						
Q53575921	Q60585811		Q60576241						
Q53575928	Q60585766		Q60576060						
Q53575928	Q60585857		Q60576060						
Q53575937	Q60585668		Q5018343						
Q53575946	Q60585766		Q60576049						
Q53575955	Q60585665		Q60576108						
Q53575994	Q60585857		Q60576240						
Q53576048	Q60585656		Q60576065						
Q53576048	Q60585654		Q60576065						
Q53576052	Q60585685		Q60576065						
Q53576052	Q60585664		Q60576065						
Q53576052	Q60585857		Q60576065						
Q53576059	Q60585857		Q60576185						
Q53576064	Q60585857		Q60576092						
Q53576553	Q60585685		Q60576180						
Q53576558	Q60585685		Q60576108						
Q53576558	Q60585766		Q60576108						
Q53576558	Q60585727		Q60576108						
Q53576558	Q60585857		Q60576183						
Q53576597	Q60585727		Q60576181						
Q53576601	Q60585727		Q5018343						
Q53576606	Q60585668		Q60576232						
Q53576606	Q60585766		Q60576232						
Q53576606	Q60585727		Q60576232						
Q53576606	Q60585670		Q60576232						
Q53576622	Q60585668		Q60576158						
Q53576860	Q60585811		Q60576186						
Q53576881	Q60585661		Q60576119						
Q53576881	Q60585664		Q60576119						
Q53576881	Q60585665		Q60576119						
Q53576906	Q60585661		Q60576116						
Q53576910	Q60585766		Q60576084						
Q53576917	Q60585727		Q60576188						
Q53576936	Q60585665		Q60576094						
Q53576944	Q60585857		Q60576113						
Q53576965	Q60585646		Q60576159						
Q53576975	Q60585811		Q60576038						
Q53576996	Q60585668		Q60578265						
Q53577014	Q60585811		Q60576198						
Q53577043	Q60585727		Q60576102						
Q53577052	Q60585654		Q60578275						
Q53577062	Q60585654		Q60578265						
Q53577095	Q60585685		Q60578262						
Q53577095	Q60585908		Q60578262						
Q53577113	Q60585727		Q60576055						
Q53577126	Q60585766		Q60576117						
Q53577126	Q60585811		Q60576117						
Q53577146	Q60585668		Q60576054						
Q53577161	Q60585670		Q60576154						
Q53577193	Q60585857		Q60576101						
Q53577282	Q60585811		Q60576194						
Q53577324	Q60585766		Q60578251						
Q53577324	Q60585727		Q60578251						
Q53577363	Q60585727		Q60576144						
Q53577423	Q60585857		Q60576253						
Q53577437	Q60585661		Q60578269						
Q53577448	Q60585685		Q60576096						
Q53577503	Q60585654		Q60576075						
Q53577509	Q60585668		Q60578269						
Q53577533	Q60585766		Q60576126						
Q53577533	Q60585685		Q60576158						
Q53577533	Q60585811		Q60576247						
Q53578011	Q60585668		Q60576018						
Q53645514	Q60585665		Q56189354						
Q53645514	Q60585668		Q56189354						
Q53645528	Q60585685		Q60576020						
Q53645528	Q60585668		Q60576101						
Q53645528	Q60585670		Q60576128						
Q53645528	Q60585857		Q60576154						
Q53645528	Q60585766		Q60576201						
Q53645533	Q60585727		Q60576117						
Q53645543	Q60585766		Q60576183						
Q53645553	Q60585665		Q60578268						
Q53645579	Q60585857		Q60578274						
Q53645588	Q60585670		Q60576166						
Q53645595	Q60585665		Q60576055						
Q53645620	Q60585670		Q60576235						
Q53645620	Q60585811		Q60576235						
Q53645626	Q60585661		Q60576091						
Q53645707	Q60585654		Q60576038						
Q53645726	Q60585857		Q60576085						
Q53645726	Q60585962		Q60576239						
Q53645726	Q60585811		Q60576245						
Q53645726	Q60585908		Q60576256						
Q53645745	Q60585664		Q60576149						
Q53645760	Q60585665		Q60576030						
Q53645763	Q60585654		Q60576018						
Q53645780	Q60585766		Q60576086						
Q53645780	Q60585857		Q60576086						
Q53645780	Q60585811		Q60576086						
Q53645785	Q60585652		Q60576058						
Q53645798	Q60585652		Q60576177						
Q53645827	Q60585685		Q60576098						
Q53645827	Q60585811		Q60576098						
Q53645827	Q60585727		Q60576098						
Q53645844	Q60585811		Q5018343						
Q53645844	Q60585685		Q5018343						
Q53645848	Q60585727		Q60576130						
Q53645892	Q60585670		Q60576060						
Q53645900	Q60585668		Q60576053						
Q53645900	Q60585857		Q60576053						
Q53645900	Q60585727		Q60576053						
Q53645914	Q60585685		Q60576223						
Q53645914	Q60585664		Q60576223						
Q53645914	Q60585668		Q60576223						
Q53645914	Q60585670		Q60576223						
Q53645914	Q60585727		Q60576223						
Q53645930	Q60585727		Q60576064						
Q53645952	Q60585857		Q60576049						
Q53645956	Q60585727		Q60576251						
Q53645969	Q60585654		Q60576132						
Q53645977	Q60585664		Q60576105						
Q53645993	Q60585654		Q60576197						
Q53646039	Q60585670		Q60576084						
Q53646039	Q60585857		Q60576084						
Q53646039	Q60585727		Q60576084						
Q53646055	Q60585654		Q60576086						
Q53646068	Q60585665		Q60576121						
Q53646089	Q60585766		Q60576019						
Q53646093	Q60585857		Q60576071						
Q53646097	Q60585632		Q60576154						
Q53646097	Q60585635		Q60576154						
Q53646120	Q60585857		Q60576203						
Q53646131	Q60585811		Q60576143						
Q53646131	Q60585857		Q60576143						
Q53646131	Q60585962		Q60576143						
Q53646156	Q60585665		Q60576188						
Q53646202	Q60585857		Q60576113						
Q53646214	Q60585670		Q60576094						
Q53646224	Q60585766		Q60576217						
Q53646224	Q60585727		Q60576217						
Q53646230	Q60585654		Q60576094						
Q53646240	Q60585665		Q60576127						
Q53646247	Q60585727		Q60576038						
Q53646247	Q60585685		Q60576197						
Q53646252	Q60585646		Q60576143						
Q53646256	Q60585857		Q60576051						
Q53646267	Q60585661		Q60576084						
Q53646279	Q60585857		Q60576052						
Q53646292	Q60585670		Q60576080						
Q53646292	Q60585668		Q60576080						
Q53646325	Q60585670		Q60576170						
Q53646348	Q60585857		Q60576170						
Q53646374	Q60585685		Q60576221						
Q53646378	Q60585656		Q60576147						
Q53646378	Q60585654		Q60576147						
Q53646410	Q60585664		Q60576171						
Q53646410	Q60585665		Q60576171						
Q53646448	Q60585908		Q60576162						
Q53646448	Q60585811		Q60576162						
Q53646458	Q60585668		Q60576147						
Q53646483	Q60585766		Q60576087						
Q53646503	Q60585857		Q60576025						
Q53646551	Q60585654		Q60576084						
Q53646578	Q60585654		Q60576096						
Q53646599	Q60585857		Q60576144						
Q53646603	Q60585811		Q60576217						
Q53646646	Q60585766		Q60576074						
Q53646656	Q60585654		Q60576128						
Q53646671	Q60585685		Q60576084						
Q53646671	Q60585727		Q60576084						
Q53646671	Q60585962		Q60576084						
Q53646677	Q60585665		Q60576171						
Q53646686	Q60585685		Q60578251						
Q53646701	Q60585766		Q60576051						
Q53646701	Q60585811		Q60576170						
Q53646747	Q60585685		Q60576128						
Q53646747	Q60585766		Q60576128						
Q53646747	Q60585811		Q60576128						
Q53646747	Q60585727		Q60576128						
Q53646775	Q60585908		Q60576132						
Q53646775	Q60585857		Q60576201						
Q53646789	Q60585766		Q60576053						
Q53646860	Q60585668		Q60576025						
Q53646876	Q60585665		Q60576025						
Q53646880	Q60585635		Q60576127						
Q53646880	Q60585646		Q60576127						
Q53646883	Q60585857		Q60576014						
Q53646933	Q60585727		Q60576216						
Q53646933	Q60585811		Q60576317						
Q53646950	Q60585635		Q60576176						
Q53646950	Q60585646		Q60576176						
Q53646956	Q60585661		Q60576046						
Q53646956	Q60585664		Q60576046						
Q53646997	Q60585654		Q60576102						
Q53647028	Q60585766		Q60576108						
Q53647028	Q60585685		Q60576108						
Q53647028	Q60585908		Q60576108						
Q53647028	Q60585727		Q60576108						
Q53647032	Q60585652		Q60576072						
Q53647049	Q60585766		Q60576130						
Q53647049	Q60585908		Q60578268						
Q53647081	Q60585652		Q60576049						
Q53647084	Q60585664		Q60576119						
Q53647125	Q60585685		Q60576194						
Q53647165	Q60585766		Q60576101						
Q53647171	Q60585654		Q60578265						
Q53647172	Q60585766		Q60576144						
Q53647183	Q60585646		Q60578270						
Q53647191	Q60585665		Q60576101						
Q53647200	Q60585811		Q60576201						
Q53647208	Q60585670		Q60576262						
Q53647236	Q60585654		Q60578273						
Q53647259	Q60585908		Q60576063						
Q53647259	Q60585665		Q60576074						
Q53647259	Q60585811		Q60576074						
Q53647268	Q60585857		Q60576141						
Q53647276	Q60585646		Q60576169						
Q53647295	Q60585632		Q60576087						
Q53647309	Q60585654		Q60576121						
Q53647345	Q60585661		Q60578269						
Q53647347	Q60585668		Q60576241						
